Mention,DateTime,Station,Show
2,4/11/20,11,NEWS LIVE - 30
2,4/11/20,11,NEWS LIVE - 30
2,4/11/20,11,NEWS LIVE - 30
2,4/11/20,11,Counting the Cost 2020 Ep  15
2,4/11/20,11,NEWS LIVE - 30
2,4/11/20,11,NEWSHOUR
2,4/11/20,11,NEWSHOUR
2,4/11/20,11,NEWS LIVE - 30
2,4/11/20,11,NEWS LIVE - 30
2,4/11/20,11,Inside Story 2020 Ep 101
2,4/11/20,11,NEWS LIVE - 30
2,4/11/20,11,NEWS LIVE - 30
2,4/11/20,11,NEWSHOUR
2,4/11/20,11,NEWS LIVE - 30
2,4/11/20,11,NEWSHOUR
2,4/11/20,11,NEWSHOUR
2,4/12/20,11,NEWS LIVE - 30
2,4/12/20,11,NEWSHOUR
2,4/12/20,11,NEWSHOUR
2,4/12/20,11,Inside Story 2020 Ep 102
2,4/12/20,11,NEWSHOUR
2,4/12/20,11,NEWS LIVE - 30
2,4/12/20,11,NEWS LIVE - 30
2,4/12/20,11,NEWSHOUR
2,4/12/20,11,NEWS LIVE - 30
2,4/12/20,11,NEWS LIVE - 30
2,4/12/20,11,NEWS LIVE - 30
2,4/12/20,11,NEWS LIVE - 30
2,4/12/20,11,NEWSHOUR
2,4/12/20,11,NEWS LIVE - 30
2,4/12/20,11,NEWS LIVE - 30
2,4/12/20,11,NEWS LIVE - 30
2,4/12/20,11,NEWS LIVE - 30
2,4/12/20,11,NEWS LIVE - 30
2,4/12/20,11,NEWSHOUR
2,4/12/20,11,A Hard Road From Home Photographers  Activists
2,4/12/20,11,NEWSHOUR
2,4/12/20,11,NEWS LIVE - 30
2,4/12/20,11,NEWS LIVE - 30
2,4/12/20,11,NEWS LIVE - 30
2,4/12/20,11,NEWSHOUR
2,4/12/20,11,NEWS LIVE - 30
2,4/12/20,11,NEWS LIVE - 30
2,4/12/20,11,NEWSHOUR
2,4/12/20,11,NEWSHOUR
2,4/12/20,11,NEWS LIVE - 30
2,4/12/20,11,NEWSHOUR
2,4/12/20,11,Inside Story 2020 Ep 103
2,4/12/20,11,Inside Story 2020 Ep 103
2,4/12/20,11,NEWSHOUR
2,4/12/20,11,NEWS LIVE - 30
2,4/12/20,11,NEWS LIVE - 30
2,4/12/20,11,NEWS LIVE - 30
2,4/12/20,11,NEWS LIVE - 30
2,4/12/20,11,NEWS LIVE - 30
2,4/12/20,11,NEWSHOUR
2,4/12/20,11,NEWSHOUR
2,4/12/20,11,Inside Story 2020 Ep 103
2,4/12/20,11,Inside Story 2020 Ep 103
2,4/12/20,11,NEWSHOUR
2,4/12/20,11,NEWS LIVE - 30
2,4/12/20,11,Inside Story 2020 Ep 103
2,4/13/20,11,NEWS LIVE - 30
2,4/13/20,11,NEWS LIVE - 30
2,4/13/20,11,NEWSHOUR
2,4/13/20,11,NEWSHOUR
2,4/13/20,11,Bellingcat - Truth In A Post-Truth World
2,4/13/20,11,NEWS LIVE - 30
2,4/13/20,11,NEWS LIVE - 30
2,4/13/20,11,Inside Story 2020 Ep 103
2,4/13/20,11,NEWSHOUR
2,4/13/20,11,NEWSHOUR
2,4/13/20,11,NEWS LIVE - 30
2,4/13/20,11,NEWS LIVE - 30
2,4/13/20,11,NEWS LIVE - 30
2,4/13/20,11,NEWS LIVE - 30
2,4/13/20,11,Inside Story 2020 Ep 103
2,4/13/20,11,NEWS LIVE - 30
2,4/13/20,11,NEWSHOUR
2,4/13/20,11,NEWSHOUR
2,4/13/20,11,NEWSHOUR
2,4/13/20,11,Inside Story 2020 Ep 103
2,4/13/20,11,NEWSHOUR
2,4/13/20,11,NEWS LIVE - 30
2,4/13/20,11,Inside Story 2020 Ep 103
2,4/13/20,11,NEWSHOUR
2,4/13/20,11,NEWS LIVE - 30
2,4/13/20,11,NEWS LIVE - 30
2,4/13/20,11,NEWS LIVE - 30
2,4/13/20,11,Counting the Cost 2020 Ep  15
2,4/13/20,11,Inside Story 2020 Ep 103
2,4/13/20,11,Inside Story 2020 Ep 103
2,4/13/20,11,NEWSHOUR
2,4/13/20,11,NEWSHOUR
2,4/13/20,11,NEWS LIVE - 30
2,4/13/20,11,Inside Story 2020 Ep 103
2,4/13/20,11,Inside Story 2020 Ep 103
2,4/13/20,11,NEWSHOUR
2,4/13/20,11,NEWSHOUR
2,4/13/20,11,NEWS LIVE - 30
2,4/13/20,11,NEWS LIVE - 30
2,4/13/20,11,Inside Story 2020 Ep 103
2,4/13/20,11,NEWSHOUR
2,4/13/20,11,NEWS LIVE - 30
2,4/13/20,11,NEWS LIVE - 30
2,4/13/20,11,Inside Story 2020 Ep 103
2,4/13/20,11,NEWS LIVE - 30
2,4/13/20,11,NEWS LIVE - 30
2,4/13/20,11,NEWSHOUR
2,4/14/20,11,NEWSHOUR
2,4/14/20,11,NEWS LIVE - 30
2,4/14/20,11,NEWS LIVE - 30
2,4/14/20,11,China Truth In A Pandemic
2,4/14/20,11,NEWS LIVE - 30
2,4/14/20,11,NEWS LIVE - 30
2,4/14/20,11,NEWS LIVE - 30
2,4/14/20,11,NEWS LIVE - 30
2,4/14/20,11,NEWS LIVE - 30
2,4/14/20,11,NEWS LIVE - 30
2,4/14/20,11,NEWS LIVE - 30
2,4/14/20,11,NEWS LIVE - 30
2,4/14/20,11,NEWS LIVE - 30
2,4/14/20,11,NEWS LIVE - 30
2,4/14/20,11,NEWS LIVE - 30
2,4/14/20,11,NEWS LIVE - 30
2,4/14/20,11,Bellingcat - Truth In A Post-Truth World
2,4/14/20,11,NEWS LIVE - 30
2,4/14/20,11,NEWS LIVE - 30
2,4/14/20,11,NEWSHOUR
2,4/14/20,11,NEWSHOUR
2,4/14/20,11,NEWSHOUR
2,4/14/20,11,NEWSHOUR
2,4/14/20,11,NEWS LIVE - 30
2,4/14/20,11,Mohamad At Eton
2,4/14/20,11,NEWS LIVE - 30
2,4/14/20,11,NEWS LIVE - 30
2,4/14/20,11,NEWS LIVE - 30
2,4/14/20,11,NEWS LIVE - 30
2,4/14/20,11,NEWS LIVE - 30
2,4/14/20,11,NEWS LIVE - 30
2,4/14/20,11,NEWSHOUR
2,4/14/20,11,NEWSHOUR
2,4/14/20,11,NEWS LIVE - 30
2,4/14/20,11,NEWS LIVE - 30
2,4/14/20,11,NEWS LIVE - 30
2,4/14/20,11,NEWS LIVE - 30
2,4/14/20,11,NEWS LIVE - 30
2,4/14/20,11,NEWS LIVE - 30
2,4/14/20,11,NEWS LIVE - 30
2,4/14/20,11,NEWSHOUR
2,4/14/20,11,NEWS LIVE - 30
2,4/14/20,11,NEWS LIVE - 30
2,4/14/20,11,NEWS LIVE - 30
2,4/14/20,11,NEWS LIVE - 30
2,4/14/20,11,NEWS LIVE - 30
2,4/14/20,11,NEWSHOUR
2,4/14/20,11,NEWSHOUR
2,4/14/20,11,NEWSHOUR
2,4/14/20,11,NEWSHOUR
2,4/14/20,11,NEWS LIVE - 30
2,4/14/20,11,NEWS LIVE - 30
2,4/14/20,11,NEWS LIVE - 30
2,4/14/20,11,NEWS LIVE - 30
2,4/14/20,11,NEWSHOUR
2,4/14/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,The Daughter Tree
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWSHOUR
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWSHOUR
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,The Stream 2020 Ep  36
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,Bellingcat - Truth In A Post-Truth World
2,4/15/20,11,Bellingcat - Truth In A Post-Truth World
2,4/15/20,11,NEWSHOUR
2,4/15/20,11,NEWSHOUR
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWSHOUR
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWSHOUR
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,Peace And War The View From Russia
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWSHOUR
2,4/15/20,11,NEWSHOUR
2,4/15/20,11,NEWSHOUR
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWSHOUR
2,4/15/20,11,NEWSHOUR
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,Belfast
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,Bellingcat - Truth In A Post-Truth World
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWSHOUR
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,Counting the Cost 2020 Ep  15
2,4/15/20,11,Inside Story 2020 Ep 105
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWSHOUR
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,Peace And War The View From Russia
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,NEWS LIVE - 30
2,4/15/20,11,Inside Story 2020 Ep 106
2,4/15/20,11,NEWSHOUR
2,4/15/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,The Politics Of Population Control
2,4/16/20,11,The Politics Of Population Control
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,Inside Story 2020 Ep 107
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,The Stream 2020 Ep  60
2,4/16/20,11,The Stream 2020 Ep  60
2,4/16/20,11,Inside Story 2020 Ep 107
2,4/16/20,11,Assassination In Tunis
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWSHOUR
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,Belfast
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,Inside Story 2020 Ep 106
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,Myanmar On Trial
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWSHOUR
2,4/16/20,11,Inside Story 2020 Ep 107
2,4/16/20,11,The Stream 2020 Ep  60
2,4/16/20,11,The Stream 2020 Ep  60
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWSHOUR
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,Inside Story 2020 Ep 107
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWSHOUR
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,The Politics Of Population Control
2,4/16/20,11,The Politics Of Population Control
2,4/16/20,11,The Stream 2020 Ep  60
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,Inside Story 2020 Ep 106
2,4/16/20,11,NEWSHOUR
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,Inside Story 2020 Ep 106
2,4/16/20,11,Arancha Gonzalez Laya
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWSHOUR
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,Inside Story 2020 Ep 106
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWSHOUR
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWS LIVE - 30
2,4/16/20,11,NEWS LIVE - 30
2,4/17/20,11,NEWS LIVE - 30
2,4/17/20,11,NEWS LIVE - 30
2,4/17/20,11,Assassination In Tunis
2,4/17/20,11,Inside Story 2020 Ep 107
2,4/17/20,11,NEWS LIVE - 30
2,4/17/20,11,The Stream 2020 Ep  60
2,4/17/20,11,The Stream 2020 Ep  60
2,4/17/20,11,Inside Story 2020 Ep 107
2,4/17/20,11,Inside Story 2020 Ep 107
2,4/17/20,11,NEWSHOUR
2,4/17/20,11,NEWS LIVE - 30
2,4/17/20,11,NEWS LIVE - 30
2,4/17/20,11,NEWS LIVE - 30
2,4/17/20,11,NEWSHOUR
2,4/17/20,11,Counting the Cost 2020 Ep  16
2,4/17/20,11,Inside Story 2020 Ep 107
2,4/17/20,11,The Stream 2020 Ep  60
2,4/17/20,11,NEWS LIVE - 30
2,4/17/20,11,NEWSHOUR
2,4/17/20,11,The Stream 2020 Ep  60
2,4/17/20,11,Masters of Their Own Destiny
2,4/17/20,11,NEWS LIVE - 30
2,4/17/20,11,NEWS LIVE - 30
2,4/17/20,11,The Stream 2020 Ep  60
2,4/17/20,11,NEWSHOUR
2,4/17/20,11,NEWS LIVE - 30
2,4/17/20,11,Inside Story 2020 Ep 107
2,4/17/20,11,NEWS LIVE - 30
2,4/17/20,11,NEWS LIVE - 30
2,4/17/20,11,NEWS LIVE - 30
2,4/17/20,11,NEWS LIVE - 30
2,4/17/20,11,The Stream 2020 Ep  60
2,4/17/20,11,NEWS LIVE - 30
2,4/17/20,11,NEWS LIVE - 30
2,4/17/20,11,NEWSHOUR
2,4/17/20,11,NEWSHOUR
2,4/17/20,11,NEWSHOUR
2,4/17/20,11,NEWSHOUR
2,4/17/20,11,NEWS LIVE - 30
2,4/17/20,11,The Stream 2020 Ep  60
2,4/17/20,11,The Stream 2020 Ep  60
2,4/17/20,11,NEWS LIVE - 30
2,4/17/20,11,NEWS LIVE - 30
2,4/17/20,11,NEWS LIVE - 30
2,4/17/20,11,The Stream 2020 Ep  60
2,4/17/20,11,NEWSHOUR
2,4/17/20,11,Inside Story 2020 Ep 107
2,4/17/20,11,NEWSHOUR
2,4/17/20,11,NEWS LIVE - 30
2,4/17/20,11,NEWS LIVE - 30
2,4/17/20,11,Inside Story 2020 Ep 107
2,4/17/20,11,The Stream 2020 Ep  60
2,4/17/20,11,NEWS LIVE - 30
2,4/17/20,11,NEWS LIVE - 30
2,4/17/20,11,The Stream 2020 Ep  60
2,4/17/20,11,Counting the Cost 2020 Ep  16
2,4/17/20,11,NEWSHOUR
2,4/17/20,11,NEWS LIVE - 30
2,4/17/20,11,Assassination In Tunis
2,4/17/20,11,NEWS LIVE - 30
2,4/17/20,11,NEWS LIVE - 30
2,4/17/20,11,NEWSHOUR
2,4/17/20,11,NEWS LIVE - 30
2,4/17/20,11,NEWS LIVE - 30
2,4/17/20,11,NEWSHOUR
2,4/17/20,11,The Daughter Tree
2,4/17/20,11,Inside Story 2020 Ep 107
2,4/17/20,11,The Stream 2020 Ep  60
2,4/18/20,11,NEWS LIVE - 30
2,4/18/20,11,NEWSHOUR
2,4/18/20,11,The Listening Post 2020 Ep  16
2,4/18/20,11,NEWS LIVE - 30
2,4/18/20,11,NEWSHOUR
2,4/18/20,11,NEWS LIVE - 30
2,4/18/20,11,NEWS LIVE - 30
2,4/18/20,11,NEWS LIVE - 30
2,4/18/20,11,NEWS LIVE - 30
2,4/18/20,11,NEWSHOUR
2,4/18/20,11,NEWSHOUR
2,4/18/20,11,NEWSHOUR
2,4/18/20,11,NEWSHOUR
2,4/18/20,11,NEWSHOUR
2,4/18/20,11,NEWS LIVE - 30
2,4/18/20,11,The Listening Post 2020 Ep  16
2,4/18/20,11,NEWS LIVE - 30
2,4/18/20,11,NEWS LIVE - 30
2,4/18/20,11,NEWS LIVE - 30
2,4/18/20,11,Counting the Cost 2020 Ep  16
2,4/18/20,11,NEWS LIVE - 30
2,4/18/20,11,NEWS LIVE - 30
2,4/18/20,11,NEWS LIVE - 30
2,4/18/20,11,NEWS LIVE - 30
2,4/18/20,11,NEWS LIVE - 30
2,4/18/20,11,NEWS LIVE - 30
2,4/18/20,11,NEWS LIVE - 30
2,4/18/20,11,NEWSHOUR
2,4/18/20,11,NEWS LIVE - 30
2,4/18/20,11,NEWS LIVE - 30
2,4/18/20,11,NEWS LIVE - 30
2,4/18/20,11,NEWS LIVE - 30
2,4/18/20,11,NEWSHOUR
2,4/18/20,11,NEWS LIVE - 30
2,4/18/20,11,NEWS LIVE - 30
2,4/18/20,11,NEWSHOUR
2,4/18/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWSHOUR
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,Inside Story 2020 Ep 109
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,South Africa Toxic City
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWSHOUR
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWSHOUR
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWSHOUR
2,4/19/20,11,NEWSHOUR
2,4/19/20,11,NEWSHOUR
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWSHOUR
2,4/19/20,11,NEWSHOUR
2,4/19/20,11,NEWSHOUR
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,The Listening Post 2020 Ep  16
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,Counting the Cost 2020 Ep  16
2,4/19/20,11,The Listening Post 2020 Ep  16
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWSHOUR
2,4/19/20,11,NEWSHOUR
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWSHOUR
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWSHOUR
2,4/19/20,11,NEWSHOUR
2,4/19/20,11,Inside Story 2020 Ep 110
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWSHOUR
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWSHOUR
2,4/19/20,11,NEWSHOUR
2,4/19/20,11,NEWSHOUR
2,4/19/20,11,NEWSHOUR
2,4/19/20,11,NEWSHOUR
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWSHOUR
2,4/19/20,11,NEWSHOUR
2,4/19/20,11,NEWSHOUR
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,Riders Of Destiny
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWS LIVE - 30
2,4/19/20,11,NEWSHOUR
2,4/19/20,11,NEWSHOUR
2,4/20/20,11,NEWSHOUR
2,4/20/20,11,NEWS LIVE - 30
2,4/20/20,11,NEWS LIVE - 30
2,4/20/20,11,NEWS LIVE - 30
2,4/20/20,11,NEWSHOUR
2,4/20/20,11,Assassination In Tunis
2,4/20/20,11,NEWSHOUR
2,4/20/20,11,Assassination In Tunis
2,4/20/20,11,NEWS LIVE - 30
2,4/20/20,11,NEWSHOUR
2,4/20/20,11,NEWSHOUR
2,4/20/20,11,NEWS LIVE - 30
2,4/20/20,11,NEWS LIVE - 30
2,4/20/20,11,NEWS LIVE - 30
2,4/20/20,11,NEWS LIVE - 30
2,4/20/20,11,NEWS LIVE - 30
2,4/20/20,11,NEWSHOUR
2,4/20/20,11,NEWS LIVE - 30
2,4/20/20,11,NEWSHOUR
2,4/20/20,11,The Hea22 Of Darkness
2,4/20/20,11,NEWS LIVE - 30
2,4/20/20,11,NEWS LIVE - 30
2,4/20/20,11,NEWSHOUR
2,4/20/20,11,NEWSHOUR
2,4/20/20,11,NEWSHOUR
2,4/20/20,11,NEWSHOUR
2,4/20/20,11,NEWSHOUR
2,4/20/20,11,NEWS LIVE - 30
2,4/20/20,11,Inside Story 2020 Ep 111
2,4/20/20,11,Counting the Cost 2020 Ep  16
2,4/20/20,11,The Politics Of Population Control
2,4/20/20,11,NEWS LIVE - 30
2,4/20/20,11,South Africa Toxic City
2,4/20/20,11,NEWS LIVE - 30
2,4/20/20,11,Inside Story 2020 Ep 110
2,4/20/20,11,NEWSHOUR
2,4/20/20,11,NEWSHOUR
2,4/20/20,11,Inside Story 2020 Ep 111
2,4/20/20,11,Inside Story 2020 Ep 111
2,4/20/20,11,NEWS LIVE - 30
2,4/20/20,11,NEWS LIVE - 30
2,4/20/20,11,NEWS LIVE - 30
2,4/20/20,11,Riders Of Destiny
2,4/20/20,11,Inside Story 2020 Ep 110
2,4/20/20,11,Kyrgyzstan
2,4/20/20,11,Myanmar On Trial
2,4/20/20,11,The Listening Post 2020 Ep  16
2,4/20/20,11,NEWS LIVE - 30
2,4/20/20,11,NEWS LIVE - 30
2,4/20/20,11,NEWSHOUR
2,4/20/20,11,NEWSHOUR
2,4/20/20,11,NEWSHOUR
2,4/20/20,11,NEWS LIVE - 30
2,4/20/20,11,NEWS LIVE - 30
2,4/20/20,11,NEWS LIVE - 30
2,4/20/20,11,NEWS LIVE - 30
2,4/20/20,11,NEWS LIVE - 30
2,4/20/20,11,NEWS LIVE - 30
2,4/20/20,11,NEWS LIVE - 30
2,4/20/20,11,Arancha Gonzalez Laya
2,4/20/20,11,NEWS LIVE - 30
2,4/20/20,11,NEWS LIVE - 30
2,4/20/20,11,Shock
2,4/20/20,11,NEWSHOUR
2,4/20/20,11,NEWS LIVE - 30
2,4/20/20,11,NEWS LIVE - 30
2,4/20/20,11,NEWS LIVE - 30
2,4/20/20,11,NEWS LIVE - 30
2,4/20/20,11,NEWS LIVE - 30
2,4/20/20,11,Shock
2,4/20/20,11,NEWSHOUR
2,4/20/20,11,NEWSHOUR
2,4/20/20,11,NEWS LIVE - 30
2,4/20/20,11,NEWSHOUR
2,4/20/20,11,NEWSHOUR
2,4/20/20,11,NEWSHOUR
2,4/20/20,11,NEWS LIVE - 30
2,4/20/20,11,NEWSHOUR
2,4/21/20,11,NEWSHOUR
2,4/21/20,11,NEWSHOUR
2,4/21/20,11,NEWS LIVE - 30
2,4/21/20,11,Black September
2,4/21/20,11,NEWS LIVE - 30
2,4/21/20,11,Black September
2,4/21/20,11,Black September
2,4/21/20,11,Black September
2,4/21/20,11,NEWS LIVE - 30
2,4/21/20,11,NEWS LIVE - 30
2,4/21/20,11,NEWS LIVE - 30
2,4/21/20,11,Inside Story 2020 Ep 111
2,4/21/20,11,NEWS LIVE - 30
2,4/21/20,11,NEWS LIVE - 30
2,4/21/20,11,NEWS LIVE - 30
2,4/21/20,11,NEWS LIVE - 30
2,4/21/20,11,NEWS LIVE - 30
2,4/21/20,11,NEWS LIVE - 30
2,4/21/20,11,Inside Story 2020 Ep 111
2,4/21/20,11,NEWSHOUR
2,4/21/20,11,NEWS LIVE - 30
2,4/21/20,11,Inside Story 2020 Ep 111
2,4/21/20,11,Inside Story 2020 Ep 111
2,4/21/20,11,Counting the Cost 2020 Ep  16
2,4/21/20,11,Inside Story 2020 Ep 111
2,4/21/20,11,Inside Story 2020 Ep 111
2,4/21/20,11,NEWS LIVE - 30
2,4/21/20,11,Inside Story 2020 Ep 111
2,4/21/20,11,Inside Story 2020 Ep 111
2,4/21/20,11,Inside Story 2020 Ep 111
2,4/21/20,11,NEWS LIVE - 30
2,4/21/20,11,Black September
2,4/21/20,11,NEWS LIVE - 30
2,4/21/20,11,NEWS LIVE - 30
2,4/21/20,11,The Stream 2020 Ep  62
2,4/21/20,11,Black September
2,4/21/20,11,NEWS LIVE - 30
2,4/22/20,11,The Stream 2020 Ep  63
2,4/22/20,11,NEWSHOUR
2,4/22/20,11,NEWS LIVE - 30
2,4/22/20,11,NEWS LIVE - 30
2,4/22/20,11,NEWS LIVE - 30
2,4/22/20,11,NEWS LIVE - 30
2,4/22/20,11,NEWS LIVE - 30
2,4/22/20,11,NEWSHOUR
2,4/22/20,11,The Listening Post 2020 Ep  16
2,4/22/20,11,NEWS LIVE - 30
2,4/22/20,11,NEWS LIVE - 30
